,PERIOD,CUSTOMER_NUM,AR_AMT,CURRENT_AMT,P1_1-30_amt,P2_31-60_amt,P3_61-90_amt,P4_91-120_amt,P5_121-150_amt,P6_151-180_amt,P7_over180_amt,refund
16097,201704,160877,2601.42,2601.42,0,0,0,0,0,0,0,0
16098,201705,160877,2610.5,2610.5,0,0,0,0,0,0,0,0
16099,201601,160898,3259.31,3259.31,0,0,0,0,0,0,0,0
16100,201602,160898,12041.32,12041.32,0,0,0,0,0,0,0,0
16101,201603,160898,4929.27,0,4929.27,0,0,0,0,0,0,0
16102,201604,160898,729.28,729.28,0,0,0,0,0,0,0,0
16103,201605,160898,-44.7,0,-44.7,0,0,0,0,0,0,0
16104,201606,160898,868.71,868.71,0,0,0,0,0,0,0,0
16105,201607,160898,9036.37,9036.37,0,0,0,0,0,0,0,0
16106,201608,160898,6614.05,2052.25,4561.8,0,0,0,0,0,0,0
16107,201609,160898,6333.65,6330.68,2.97,0,0,0,0,0,0,0
16108,201610,160898,7752.6,3671.15,4081.45,0,0,0,0,0,0,0
16109,201611,160898,408.04,408.04,0,0,0,0,0,0,0,0
16110,201612,160898,3414.25,3414.25,0,0,0,0,0,0,0,0
16111,201701,160898,1857.88,252.57,1605.31,0,0,0,0,0,0,0
16112,201702,160898,329.52,329.52,0,0,0,0,0,0,0,0
16113,201703,160898,2362.9,2362.9,0,0,0,0,0,0,0,0
16114,201704,160898,1693.02,0,1693.02,0,0,0,0,0,0,0
16115,201601,160901,186795.87,172743.94,1808.93,12243,0,0,0,0,0,0
16116,201602,160901,189290.23,95771.15,81276.08,12243,0,0,0,0,0,0
16117,201603,160901,81001.77,80962.77,39,0,0,0,0,0,0,0
16118,201604,160901,43726.36,39502.26,4224.1,0,0,0,0,0,0,0
16119,201605,160901,66121.34,63360.14,0,2761.2,0,0,0,0,0,0
16120,201606,160901,51920.7,51920.7,0,0,0,0,0,0,0,0
16121,201607,160901,49153.62,44220.18,0,4933.44,0,0,0,0,0,0
16122,201608,160901,21540.88,21540.88,0,0,0,0,0,0,0,0
16123,201609,160901,30713.3,30713.3,0,0,0,0,0,0,0,0
16124,201610,160901,29363.42,29363.42,0,0,0,0,0,0,0,0
16125,201611,160901,21088.18,21088.18,0,0,0,0,0,0,0,0
16126,201612,160901,18234.7,18234.7,0,0,0,0,0,0,0,0
16127,201701,160901,17627.6,17357.6,0,270,0,0,0,0,0,0
16128,201702,160901,46257.5,45987.5,0,270,0,0,0,0,0,0
16129,201703,160901,43048.42,43048.42,0,0,0,0,0,0,0,0
16130,201704,160901,23282.46,23282.46,0,0,0,0,0,0,0,0
16131,201705,160901,17006.64,17006.64,0,0,0,0,0,0,0,0
16132,201706,160901,31312.48,31312.48,0,0,0,0,0,0,0,0
16133,201601,160939,54740,54740,0,0,0,0,0,0,0,0
16134,201602,160939,2070,2070,0,0,0,0,0,0,0,0
16135,201603,160939,381274,381274,0,0,0,0,0,0,0,0
16136,201604,160939,70040,70040,0,0,0,0,0,0,0,0
16137,201605,160939,70040,70040,0,0,0,0,0,0,0,0
16138,201605,160957,179413.65,179413.65,0,0,0,0,0,0,0,0
16139,201601,161002,154464.75,154464.75,0,0,0,0,0,0,0,0
16140,201602,161002,174130.06,174130.06,0,0,0,0,0,0,0,0
16141,201603,161002,188210.87,186593.44,1617.43,0,0,0,0,0,0,0
16142,201604,161002,576765.43,576765.43,0,0,0,0,0,0,0,0
16143,201605,161002,201998.84,201965.94,32.9,0,0,0,0,0,0,0
16144,201606,161002,199837.19,199804.64,0,32.55,0,0,0,0,0,0
16145,201607,161002,39452.33,39452.33,0,0,0,0,0,0,0,0
16146,201608,161002,39280.65,39280.65,0,0,0,0,0,0,0,0
16147,201609,161002,103174.17,103174.17,0,0,0,0,0,0,0,0
16148,201610,161002,101788.56,101788.56,0,0,0,0,0,0,0,0
16149,201611,161002,28678.11,28678.11,0,0,0,0,0,0,0,0
16150,201612,161002,82633.57,82633.57,0,0,0,0,0,0,0,0
16151,201701,161002,46525.7,46525.7,0,0,0,0,0,0,0,0
16152,201702,161002,46387.53,46387.53,0,0,0,0,0,0,0,0
16153,201703,161002,2950.86,2950.86,0,0,0,0,0,0,0,0
16154,201704,161002,66228.98,66228.98,0,0,0,0,0,0,0,0
16155,201705,161002,149491.65,149491.65,0,0,0,0,0,0,0,0
16156,201706,161002,283801.65,283801.65,0,0,0,0,0,0,0,0
16157,201601,161016,107918,107918,0,0,0,0,0,0,0,0
16158,201602,161016,73575,37500,36075,0,0,0,0,0,0,0
16159,201603,161016,13127,10427,2700,0,0,0,0,0,0,0
16160,201604,161016,47422.5,47422.5,0,0,0,0,0,0,0,0
16161,201605,161016,102259.5,99741,2518.5,0,0,0,0,0,0,0
16162,201606,161016,30235,30235,0,0,0,0,0,0,0,0
16163,201607,161016,201315.08,201315.08,0,0,0,0,0,0,0,0
16164,201608,161016,62613.5,41817.5,20796,0,0,0,0,0,0,0
16165,201609,161016,115727,115727,0,0,0,0,0,0,0,0
16166,201610,161016,119822,119822,0,0,0,0,0,0,0,0
16167,201611,161016,9544,9544,0,0,0,0,0,0,0,0
16168,201702,161016,2808,2808,0,0,0,0,0,0,0,0
16169,201606,161018,237.51,237.51,0,0,0,0,0,0,0,0
16170,201607,161018,160.47,160.47,0,0,0,0,0,0,0,0
16171,201608,161018,152.06,152.06,0,0,0,0,0,0,0,0
16172,201611,161018,292.77,292.77,0,0,0,0,0,0,0,0
16173,201612,161018,184.63,184.63,0,0,0,0,0,0,0,0
16174,201702,161018,431.88,431.88,0,0,0,0,0,0,0,0
16175,201703,161018,171.13,171.13,0,0,0,0,0,0,0,0
16176,201706,161018,355.55,355.55,0,0,0,0,0,0,0,0
16177,201602,161037,817.5,817.5,0,0,0,0,0,0,0,0
16178,201603,161037,3692.7,2875.2,817.5,0,0,0,0,0,0,0
16179,201604,161037,5959,2266.3,2875.2,817.5,0,0,0,0,0,0
16180,201605,161037,5959,0,2266.3,2875.2,817.5,0,0,0,0,0
16181,201606,161037,3521.5,0,0,2266.3,1255.2,0,0,0,0,0
16182,201607,161037,2045,0,0,0,2045,0,0,0,0,0
16183,201608,161037,2250,2250,0,0,0,0,0,0,0,0
16184,201609,161037,5184.45,2934.45,2250,0,0,0,0,0,0,0
16185,201610,161037,5184.45,0,2934.45,2250,0,0,0,0,0,0
16186,201611,161037,5184.45,0,0,2934.45,2250,0,0,0,0,0
16187,201612,161037,5184.45,0,0,0,2934.45,2250,0,0,0,0
16188,201701,161037,5184.45,0,0,0,0,2934.45,2250,0,0,0
16189,201702,161037,5184.45,0,0,0,0,0,2934.45,2250,0,0
16190,201703,161037,5184.45,0,0,0,0,0,0,2934.45,2250,0
16191,201704,161037,5184.45,0,0,0,0,0,0,0,5184.45,0
16192,201705,161037,518.35,0,0,0,0,0,0,0,518.35,0
16193,201604,161080,63223.84,63223.84,0,0,0,0,0,0,0,0
16194,201605,161080,11858.48,11858.48,0,0,0,0,0,0,0,0
16195,201606,161080,38389.22,38389.22,0,0,0,0,0,0,0,0
16196,201607,161080,70844.14,70844.14,0,0,0,0,0,0,0,0
16197,201608,161080,26157.61,26157.61,0,0,0,0,0,0,0,0
16198,201609,161080,27328.19,27328.19,0,0,0,0,0,0,0,0
16199,201610,161080,5765.89,5765.89,0,0,0,0,0,0,0,0
16200,201611,161080,11335.92,11335.92,0,0,0,0,0,0,0,0
16201,201703,161080,17181.93,17181.93,0,0,0,0,0,0,0,0
16202,201704,161080,15608.38,15608.38,0,0,0,0,0,0,0,0
16203,201705,161080,8628.22,8628.22,0,0,0,0,0,0,0,0
16204,201706,161080,10167.97,10167.97,0,0,0,0,0,0,0,0
16205,201702,161089,406573.61,0,406573.61,0,0,0,0,0,0,0
16206,201602,161091,1200,0,1200,0,0,0,0,0,0,0
16207,201603,161091,1200,0,1200,0,0,0,0,0,0,0
16208,201601,161101,3050,3050,0,0,0,0,0,0,0,0
16209,201602,161101,3050,3050,0,0,0,0,0,0,0,0
16210,201603,161101,6298.25,3248.25,3050,0,0,0,0,0,0,0
16211,201604,161101,3812.5,564.25,3248.25,0,0,0,0,0,0,0
16212,201605,161101,3812.5,3812.5,0,0,0,0,0,0,0,0
16213,201606,161101,3812.5,0,3812.5,0,0,0,0,0,0,0
16214,201607,161101,11772.38,11772.38,0,0,0,0,0,0,0,0
16215,201608,161101,5456,0,5456,0,0,0,0,0,0,0
16216,201609,161101,1425,625,0,800,0,0,0,0,0,0
16217,201610,161101,5589,5589,0,0,0,0,0,0,0,0
16218,201611,161101,9340,4800,4540,0,0,0,0,0,0,0
16219,201702,161101,4000,4000,0,0,0,0,0,0,0,0
16220,201703,161101,7012.5,7012.5,0,0,0,0,0,0,0,0
16221,201704,161101,3200,3200,0,0,0,0,0,0,0,0
16222,201705,161101,4000,4000,0,0,0,0,0,0,0,0
16223,201706,161101,3823.11,3812.5,10.61,0,0,0,0,0,0,0
16224,201608,161120,1659.14,1659.14,0,0,0,0,0,0,0,0
16225,201609,161120,1661.11,1661.11,0,0,0,0,0,0,0,0
16226,201610,161120,1636.86,0,0,1636.86,0,0,0,0,0,0
16227,201611,161120,1608.4,0,0,0,1608.4,0,0,0,0,0
16228,201703,161120,708.35,708.35,0,0,0,0,0,0,0,0
16229,201704,161120,2826.03,2826.03,0,0,0,0,0,0,0,0
16230,201705,161120,2876.07,2157.05,0,719.02,0,0,0,0,0,0
16231,201706,161120,2875.64,2156.73,0,0,718.91,0,0,0,0,0
16232,201701,161177,-66,0,-66,0,0,0,0,0,0,0
16233,201702,161177,-66,0,0,-66,0,0,0,0,0,0
16234,201703,161177,-66,0,0,0,-66,0,0,0,0,0
16235,201704,161177,-66,0,0,0,0,-66,0,0,0,0
16236,201705,161177,-66,0,0,0,0,0,-66,0,0,0
16237,201706,161177,-66,0,0,0,0,0,0,-66,0,0
16238,201601,161200,1675,575,1100,0,0,0,0,0,0,0
16239,201602,161200,1675,575,0,1100,0,0,0,0,0,0
16240,201603,161200,575,0,575,0,0,0,0,0,0,0
16241,201608,161200,2700,2700,0,0,0,0,0,0,0,0
16242,201609,161200,2700,2700,0,0,0,0,0,0,0,0
16243,201702,161200,5300,5300,0,0,0,0,0,0,0,0
16244,201703,161200,5300,5300,0,0,0,0,0,0,0,0
16245,201704,161200,5300,0,5300,0,0,0,0,0,0,0
16246,201601,161245,17786.12,0,17786.12,0,0,0,0,0,0,0
16247,201605,161245,2323.63,2323.63,0,0,0,0,0,0,0,0
16248,201606,161245,4428.32,3827.6,600.72,0,0,0,0,0,0,0
16249,201607,161245,4428.32,0,3827.6,600.72,0,0,0,0,0,0
16250,201601,161277,5475.45,4352.28,1123.17,0,0,0,0,0,0,0
16251,201602,161277,4248.56,4248.56,0,0,0,0,0,0,0,0
16252,201603,161277,8453.56,8453.56,0,0,0,0,0,0,0,0
16253,201604,161277,6709.28,6709.28,0,0,0,0,0,0,0,0
16254,201605,161277,26818.56,26818.56,0,0,0,0,0,0,0,0
16255,201606,161277,16197.72,16197.72,0,0,0,0,0,0,0,0
16256,201607,161277,20109.41,20109.41,0,0,0,0,0,0,0,0
16257,201608,161277,36005.73,36005.73,0,0,0,0,0,0,0,0
16258,201609,161277,13249.27,13249.27,0,0,0,0,0,0,0,0
16259,201610,161277,64492.95,64492.95,0,0,0,0,0,0,0,0
16260,201612,161277,36136.02,36136.02,0,0,0,0,0,0,0,0
16261,201701,161277,13249.27,13249.27,0,0,0,0,0,0,0,0
16262,201704,161277,912,912,0,0,0,0,0,0,0,0
16263,201706,161277,65901.02,65901.02,0,0,0,0,0,0,0,0
16264,201604,161302,603.72,603.72,0,0,0,0,0,0,0,0
16265,201606,161302,965.51,965.51,0,0,0,0,0,0,0,0
16266,201607,161302,973.65,973.65,0,0,0,0,0,0,0,0
16267,201609,161302,328.04,328.04,0,0,0,0,0,0,0,0
16268,201610,161302,327.35,327.35,0,0,0,0,0,0,0,0
16269,201601,161321,3121676.86,3114529.92,7146.94,0,0,0,0,0,0,0
16270,201602,161321,1163636.86,1040573,115916.92,7146.94,0,0,0,0,0,0
16271,201603,161321,652363.08,605135.96,-3053.2,50280.32,0,0,0,0,0,0
16272,201604,161321,825949.12,790997.38,38004.94,-3053.2,0,0,0,0,0,0
16273,201605,161321,3168916.5,3168916.5,0,0,0,0,0,0,0,0
16274,201606,161321,1677921.97,1677921.97,0,0,0,0,0,0,0,0
16275,201607,161321,2014337.95,2014337.95,0,0,0,0,0,0,0,0
16276,201608,161321,1757700.1,1757700.1,0,0,0,0,0,0,0,0
16277,201609,161321,1231551.24,1231551.24,0,0,0,0,0,0,0,0
16278,201610,161321,1233895.92,1233895.92,0,0,0,0,0,0,0,0
16279,201611,161321,2289568.92,2289568.92,0,0,0,0,0,0,0,0
16280,201612,161321,4169015.2,4169015.2,0,0,0,0,0,0,0,0
16281,201701,161321,4205806.64,4205806.64,0,0,0,0,0,0,0,0
16282,201702,161321,1475399,1475399,0,0,0,0,0,0,0,0
16283,201703,161321,5140437.08,5140437.08,0,0,0,0,0,0,0,0
16284,201704,161321,8590453.2,8554646.2,35807,0,0,0,0,0,0,0
16285,201705,161321,14551331.66,7993448.58,6557883.08,0,0,0,0,0,0,0
16286,201706,161321,9634663.4,8790776.28,513624.04,330263.08,0,0,0,0,0,0
16287,201601,161342,6118.24,6118.24,0,0,0,0,0,0,0,0
16288,201602,161342,2206.84,1651.84,555,0,0,0,0,0,0,0
16289,201603,161342,7160.8,6605.8,0,555,0,0,0,0,0,0
16290,201604,161342,6030.65,5475.65,0,0,555,0,0,0,0,0
16291,201605,161342,2561.01,2006.01,0,0,0,0,555,0,0,0
16292,201606,161342,555,0,0,0,0,0,0,555,0,0
16293,201607,161342,555,0,0,0,0,0,0,0,555,0
16294,201608,161342,3432.34,2877.34,0,0,0,0,0,0,555,0
16295,201609,161342,3641.52,3086.52,0,0,0,0,0,0,555,0
16296,201610,161342,5421.34,4866.34,0,0,0,0,0,0,555,0
16297,201611,161342,5146.93,4591.93,0,0,0,0,0,0,555,0
16298,201612,161342,4966.56,4411.56,0,0,0,0,0,0,555,0
16299,201701,161342,2274.1,1719.1,0,0,0,0,0,0,555,0
16300,201702,161342,2715.37,2160.37,0,0,0,0,0,0,555,0
16301,201703,161342,555,0,0,0,0,0,0,0,555,0
16302,201704,161342,1583.24,1028.24,0,0,0,0,0,0,555,0
16303,201705,161342,1006.32,451.32,0,0,0,0,0,0,555,0
16304,201706,161342,1150.03,595.03,0,0,0,0,0,0,555,0
16305,201602,161375,20826.4,20826.4,0,0,0,0,0,0,0,0
16306,201603,161375,48730.4,48730.4,0,0,0,0,0,0,0,0
16307,201604,161375,65641.4,65641.4,0,0,0,0,0,0,0,0
16308,201605,161375,23691,23691,0,0,0,0,0,0,0,0
16309,201606,161375,24343.2,24343.2,0,0,0,0,0,0,0,0
16310,201607,161375,49440.6,49440.6,0,0,0,0,0,0,0,0
16311,201608,161375,31877.4,31877.4,0,0,0,0,0,0,0,0
16312,201610,161375,7929.6,7929.6,0,0,0,0,0,0,0,0
16313,201611,161375,7929.6,7929.6,0,0,0,0,0,0,0,0
16314,201612,161375,56968.6,56968.6,0,0,0,0,0,0,0,0
16315,201701,161375,59690.2,59690.2,0,0,0,0,0,0,0,0
16316,201702,161375,34508.8,34508.8,0,0,0,0,0,0,0,0
16317,201704,161375,4110.4,4110.4,0,0,0,0,0,0,0,0
16318,201705,161375,18439.8,18439.8,0,0,0,0,0,0,0,0
16319,201706,161375,20738.8,16628.4,4110.4,0,0,0,0,0,0,0
16320,201601,161383,1770,0,1770,0,0,0,0,0,0,0
16321,201601,161390,4686096,4686096,0,0,0,0,0,0,0,0
16322,201602,161390,6411637,6212521,199116,0,0,0,0,0,0,0
16323,201603,161390,17508585,17306245,0,202340,0,0,0,0,0,0
16324,201604,161390,31968099,31968099,0,0,0,0,0,0,0,0
16325,201605,161390,48669449.6,48669449.6,0,0,0,0,0,0,0,0
16326,201606,161390,58920137.6,48509972.6,10410165,0,0,0,0,0,0,0
16327,201607,161390,66896554,52515488,-6300,14387366,0,0,0,0,0,0
16328,201608,161390,51202575.31,34992757,0,16209818.31,0,0,0,0,0,0
16329,201609,161390,58290475.31,38416391.5,8193365.5,0,11680718.31,0,0,0,0,0
16330,201610,161390,58290475.31,13514730,0,24901661.5,8193365.5,11680718.31,0,0,0,0
16331,201611,161390,58290475.31,11617000,1897730,0,24901661.5,8193365.5,11680718.31,0,0,0
16332,201612,161390,58290475.31,0,0,11617000,1897730,24901661.5,8193365.5,11680718.31,0,0
16333,201701,161390,58290475.31,0,0,0,11617000,1897730,24901661.5,8193365.5,11680718.31,0
16334,201702,161390,58290475.31,0,0,0,11617000,1897730,0,24901661.5,19874083.81,0
16335,201703,161390,48510745.31,0,0,0,0,0,11470000,943500,36097245.31,0
16336,201704,161390,48510745.31,0,0,0,0,0,0,11470000,37040745.31,0
16337,201705,161390,48510745.31,0,0,0,0,0,0,0,48510745.31,0
16338,201706,161390,162168,0,0,0,0,0,0,0,162168,0
16339,201601,161406,141949,141949,0,0,0,0,0,0,0,0
16340,201602,161406,120062.4,120062.4,0,0,0,0,0,0,0,0
16341,201603,161406,60120,60120,0,0,0,0,0,0,0,0
16342,201604,161406,57840,57840,0,0,0,0,0,0,0,0
16343,201605,161406,62548.4,62548.4,0,0,0,0,0,0,0,0
16344,201606,161406,65080.4,65080.4,0,0,0,0,0,0,0,0
16345,201607,161406,51407.2,51407.2,0,0,0,0,0,0,0,0
16346,201608,161406,57707.2,52147.2,5560,0,0,0,0,0,0,0
16347,201609,161406,81363.2,81363.2,0,0,0,0,0,0,0,0
16348,201610,161406,77596.3,77596.3,0,0,0,0,0,0,0,0
16349,201611,161406,33254.42,33254.42,0,0,0,0,0,0,0,0
16350,201612,161406,44407.7,44407.7,0,0,0,0,0,0,0,0
16351,201701,161406,41958.38,41958.38,0,0,0,0,0,0,0,0
16352,201702,161406,14560,14560,0,0,0,0,0,0,0,0
16353,201703,161406,18060,18060,0,0,0,0,0,0,0,0
16354,201704,161406,57962.8,57962.8,0,0,0,0,0,0,0,0
16355,201705,161406,10942.8,10942.8,0,0,0,0,0,0,0,0
16356,201706,161406,2460,2460,0,0,0,0,0,0,0,0
16357,201602,161412,125799.94,125799.94,0,0,0,0,0,0,0,0
16358,201603,161412,132064.11,132064.11,0,0,0,0,0,0,0,0
16359,201604,161412,188784.27,188784.27,0,0,0,0,0,0,0,0
16360,201605,161412,322565.89,322565.89,0,0,0,0,0,0,0,0
16361,201606,161412,280246.72,280246.72,0,0,0,0,0,0,0,0
16362,201607,161412,436176.05,436176.05,0,0,0,0,0,0,0,0
16363,201608,161412,532390.15,500053.37,0,32336.78,0,0,0,0,0,0
16364,201609,161412,348329.55,348329.55,0,0,0,0,0,0,0,0
16365,201610,161412,324076.8,324076.8,0,0,0,0,0,0,0,0
16366,201611,161412,739159.99,739159.99,0,0,0,0,0,0,0,0
16367,201612,161412,592663.15,592663.15,0,0,0,0,0,0,0,0
16368,201701,161412,603193.2,603193.2,0,0,0,0,0,0,0,0
16369,201702,161412,743070.62,488335.28,254735.34,0,0,0,0,0,0,0
16370,201703,161412,660407.75,403935.76,0,256471.99,0,0,0,0,0,0
16371,201704,161412,253601.48,253601.48,0,0,0,0,0,0,0,0
16372,201705,161412,143074.99,143074.99,0,0,0,0,0,0,0,0
16373,201706,161412,246756.53,246756.53,0,0,0,0,0,0,0,0
16374,201610,161427,-469.2,0,-469.2,0,0,0,0,0,0,0
16375,201611,161427,-464.64,0,0,-464.64,0,0,0,0,0,0
16376,201612,161427,3917.34,4376.5,0,0,-459.16,0,0,0,0,0
16377,201701,161427,4030.44,4502.86,0,0,0,-472.42,0,0,0,0
16378,201702,161427,4121.83,0,4604.96,0,0,0,-483.13,0,0,0
16379,201703,161427,2128.98,2617.21,0,0,0,0,0,-488.23,0,0
16380,201704,161427,-490.41,0,0,0,0,0,0,0,-490.41,0
16381,201705,161427,-492.12,0,0,0,0,0,0,0,-492.12,0
16382,201706,161427,-486.79,0,0,0,0,0,0,0,-486.79,0
16383,201601,161448,59172.51,59172.51,0,0,0,0,0,0,0,0
16384,201602,161448,59172.51,59172.51,0,0,0,0,0,0,0,0
16385,201603,161448,46187.51,46187.51,0,0,0,0,0,0,0,0
16386,201604,161448,68932.51,68932.51,0,0,0,0,0,0,0,0
16387,201605,161448,68932.51,68932.51,0,0,0,0,0,0,0,0
16388,201606,161448,81785,81785,0,0,0,0,0,0,0,0
16389,201607,161448,138665,138665,0,0,0,0,0,0,0,0
16390,201608,161448,181815,181815,0,0,0,0,0,0,0,0
16391,201609,161448,218076.84,218076.84,0,0,0,0,0,0,0,0
16392,201610,161448,198471.84,198471.84,0,0,0,0,0,0,0,0
16393,201611,161448,197241.84,197241.84,0,0,0,0,0,0,0,0
16394,201612,161448,191061.84,191061.84,0,0,0,0,0,0,0,0
16395,201701,161448,148125,148125,0,0,0,0,0,0,0,0
16396,201702,161448,176625,176625,0,0,0,0,0,0,0,0
16397,201703,161448,147642,147642,0,0,0,0,0,0,0,0
16398,201704,161448,83184,83184,0,0,0,0,0,0,0,0
16399,201705,161448,67659,67659,0,0,0,0,0,0,0,0
16400,201706,161448,43419,43419,0,0,0,0,0,0,0,0
16401,201601,161504,541706.53,541706.53,0,0,0,0,0,0,0,0
16402,201602,161504,457251.58,457251.58,0,0,0,0,0,0,0,0
16403,201603,161504,337751.06,337751.06,0,0,0,0,0,0,0,0
16404,201604,161504,336898.04,336898.04,0,0,0,0,0,0,0,0
16405,201605,161504,1517.4,0,1517.4,0,0,0,0,0,0,0
16406,201609,161504,98423.07,98423.07,0,0,0,0,0,0,0,0
16407,201610,161504,96986.63,96986.63,0,0,0,0,0,0,0,0
16408,201704,161504,268401.42,268401.42,0,0,0,0,0,0,0,0
16409,201610,161521,768.54,768.54,0,0,0,0,0,0,0,0
16410,201611,161521,761.06,761.06,0,0,0,0,0,0,0,0
16411,201612,161521,3008.37,3008.37,0,0,0,0,0,0,0,0
16412,201701,161521,3095.23,3095.23,0,0,0,0,0,0,0,0
16413,201702,161521,3165.42,3165.42,0,0,0,0,0,0,0,0
16414,201703,161521,1582.71,1582.71,0,0,0,0,0,0,0,0
16415,201704,161521,1606.56,1606.56,0,0,0,0,0,0,0,0
16416,201601,161539,2207.94,2207.94,0,0,0,0,0,0,0,0
16417,201602,161539,2191.34,0,2191.34,0,0,0,0,0,0,0
16418,201603,161539,1948.84,1948.84,0,0,0,0,0,0,0,0
16419,201604,161539,1971.14,0,1971.14,0,0,0,0,0,0,0
16420,201605,161539,719.29,719.29,0,0,0,0,0,0,0,0
16421,201606,161539,1057.04,1057.04,0,0,0,0,0,0,0,0
16422,201607,161539,994.42,357.95,636.47,0,0,0,0,0,0,0
16423,201608,161539,2283.96,1924.55,359.41,0,0,0,0,0,0,0
16424,201609,161539,1527.77,1527.77,0,0,0,0,0,0,0,0
16425,201610,161539,790.3,790.3,0,0,0,0,0,0,0,0
16426,201611,161539,992.35,992.35,0,0,0,0,0,0,0,0
16427,201612,161539,528.35,528.35,0,0,0,0,0,0,0,0
16428,201701,161539,357.76,179.24,178.52,0,0,0,0,0,0,0
16429,201702,161539,856.01,856.01,0,0,0,0,0,0,0,0
16430,201703,161539,110.95,110.95,0,0,0,0,0,0,0,0
16431,201704,161539,10483.29,10483.29,0,0,0,0,0,0,0,0
16432,201705,161539,19922.35,15140.77,4781.58,0,0,0,0,0,0,0
16433,201706,161539,15705.28,1169.09,14536.19,0,0,0,0,0,0,0
16434,201602,161555,5920,5920,0,0,0,0,0,0,0,0
16435,201603,161555,5920,0,5920,0,0,0,0,0,0,0
16436,201610,161555,680,680,0,0,0,0,0,0,0,0
16437,201702,161555,3854.25,3854.25,0,0,0,0,0,0,0,0
16438,201703,161555,3854.25,0,3854.25,0,0,0,0,0,0,0
16439,201703,161568,53672.3,53672.3,0,0,0,0,0,0,0,0
16440,201704,161568,53672.3,0,53672.3,0,0,0,0,0,0,0
16441,201706,161568,7763.77,7763.77,0,0,0,0,0,0,0,0
16442,201603,161583,20600,20600,0,0,0,0,0,0,0,0
16443,201604,161583,20600,20600,0,0,0,0,0,0,0,0
16444,201609,161583,24205,24205,0,0,0,0,0,0,0,0
16445,201610,161583,24205,24205,0,0,0,0,0,0,0,0
16446,201705,161606,96267.3,69662.88,26604.42,0,0,0,0,0,0,0
16447,201706,161606,156297.28,129692.86,0,26604.42,0,0,0,0,0,0
16448,201601,161637,189316,189316,0,0,0,0,0,0,0,0
16449,201602,161637,224966,175150,49816,0,0,0,0,0,0,0
16450,201603,161637,165230,93000,72230,0,0,0,0,0,0,0
16451,201604,161637,93000,57350,35650,0,0,0,0,0,0,0
16452,201605,161637,25000,25000,0,0,0,0,0,0,0,0
16453,201606,161637,25000,25000,0,0,0,0,0,0,0,0
16454,201607,161637,37500,12500,25000,0,0,0,0,0,0,0
16455,201608,161637,12500,12500,0,0,0,0,0,0,0,0
16456,201609,161637,12500,0,12500,0,0,0,0,0,0,0
16457,201611,161637,1750,1750,0,0,0,0,0,0,0,0
16458,201612,161637,3862,3862,0,0,0,0,0,0,0,0
16459,201701,161637,3862,2112,1750,0,0,0,0,0,0,0
16460,201611,161645,98748.45,98748.45,0,0,0,0,0,0,0,0
16461,201612,161645,227584.9,227584.9,0,0,0,0,0,0,0,0
16462,201701,161645,230402.39,230402.39,0,0,0,0,0,0,0,0
16463,201702,161645,130000,130000,0,0,0,0,0,0,0,0
16464,201703,161645,130000,130000,0,0,0,0,0,0,0,0
16465,201704,161645,130000,130000,0,0,0,0,0,0,0,0
16466,201601,161657,42903,32568,10335,0,0,0,0,0,0,0
16467,201602,161657,39462,39462,0,0,0,0,0,0,0,0
16468,201603,161657,24229.5,24237.5,-8,0,0,0,0,0,0,0
16469,201604,161657,31144,31152,0,-8,0,0,0,0,0,0
16470,201605,161657,23793,23801,0,0,-8,0,0,0,0,0
16471,201606,161657,39009.5,39017.5,0,0,0,-8,0,0,0,0
16472,201607,161657,39009.5,37392,1625.5,0,0,0,-8,0,0,0
16473,201608,161657,43677,43677,0,0,0,0,0,0,0,0
16474,201609,161657,44075,44075,0,0,0,0,0,0,0,0
16475,201610,161657,32969,32969,0,0,0,0,0,0,0,0
16476,201611,161657,22166.03,22166.03,0,0,0,0,0,0,0,0
16477,201612,161657,9605.53,9605.53,0,0,0,0,0,0,0,0
16478,201701,161657,236.03,236.03,0,0,0,0,0,0,0,0
16479,201702,161657,2657.93,2657.93,0,0,0,0,0,0,0,0
16480,201703,161657,8520.06,8520.06,0,0,0,0,0,0,0,0
16481,201704,161657,13427.82,13427.82,0,0,0,0,0,0,0,0
16482,201705,161657,19220.3,19220.3,0,0,0,0,0,0,0,0
16483,201706,161657,25439.4,25439.4,0,0,0,0,0,0,0,0
16484,201601,16166,354801.2,277867.2,76934,0,0,0,0,0,0,0
16485,201602,16166,328030.4,227598.7,100431.7,0,0,0,0,0,0,0
16486,201603,16166,230746,232781,0,-2035,0,0,0,0,0,0
16487,201604,16166,242104.6,242104.6,0,0,0,0,0,0,0,0
16488,201605,16166,244562.95,244562.95,0,0,0,0,0,0,0,0
16489,201606,16166,402385.8,402385.8,0,0,0,0,0,0,0,0
16490,201607,16166,648871,624198.5,24672.5,0,0,0,0,0,0,0
16491,201608,16166,650219.8,587790.8,62429,0,0,0,0,0,0,0
16492,201609,16166,585766.2,585766.2,0,0,0,0,0,0,0,0
16493,201610,16166,918658.4,849758.7,68899.7,0,0,0,0,0,0,0
16494,201611,16166,941430.57,784342.2,157088.37,0,0,0,0,0,0,0
16495,201612,16166,915809.1,915809.1,0,0,0,0,0,0,0,0
16496,201701,16166,1056751.02,1056751.02,0,0,0,0,0,0,0,0
16497,201702,16166,951016.94,951016.94,0,0,0,0,0,0,0,0
